posx,posy,velx,vely,rot,lap,checkpoint,health,relposx,relposy,relvelx,relvely,relrot,enemyHealth,relCheckpointPosx,relCheckpointPosy,relCheckpointRot,gas,rotate,boost
569.411, 872.13, -1.44455, 3.76998, 255.893, 2, 1, 35, 49.7662, -0.978333, 3.53681, -4.10259, -164.767, 0, -288.411, -421.13, -41.4877, 100, 1, 0
568.037, 877.095, -1.58936, 3.70419, 258.14, 2, 1, 35, 51.1405, -5.94324, 3.68163, -4.03679, -161.511, 0, -287.037, -426.095, -44.1736, 100, 1, 0
566.47, 881.995, -1.73155, 3.63297, 260.384, 2, 1, 35, 52.7067, -10.8432, 3.82381, -3.96557, -158.759, 0, -285.47, -430.995, -46.8657, 100, 1, 0
564.715, 886.822, -1.87089, 3.55636, 262.627, 2, 1, 35, 54.462, -15.671, 3.96315, -3.88896, -156.574, 0, -283.715, -435.822, -49.5635, 100, 1, 0
562.774, 891.571, -2.00718, 3.4746, 264.868, 2, 1, 35, 56.4035, -20.4193, 4.09944, -3.8072, -154.967, 0, -281.774, -440.571, -52.2666, 100, 1, 0
560.649, 896.233, -2.1402, 3.38771, 267.107, 2, 1, 35, 58.5279, -25.0814, 4.23247, -3.72031, -153.911, 0, -279.649, -445.233, -54.9747, 100, 1, 0
558.346, 900.802, -2.26977, 3.29584, 269.345, 2, 1, 35, 60.8316, -29.6501, 4.36204, -3.62845, -153.36, 0, -277.346, -449.802, -57.6874, 100, 1, 0
555.866, 905.27, -2.39569, 3.19916, 271.581, 2, 1, 35, 63.3109, -34.1189, 4.48796, -3.53176, -153.261, 0, -274.866, -454.27, -60.4043, 100, 1, 0
553.216, 909.633, -2.51777, 3.0978, 273.816, 2, 1, 35, 65.9615, -38.4812, 4.61004, -3.4304, -153.557, 0, -272.216, -458.633, -63.1252, 100, 1, 0
550.398, 913.882, -2.63584, 2.99196, 276.049, 2, 1, 35, 68.7794, -42.7306, 4.7281, -3.32456, -154.198, 0, -269.398, -462.882, -65.8497, 100, 1, 0
547.417, 918.012, -2.74971, 2.88171, 278.281, 2, 1, 35, 71.7599, -46.8608, 4.84197, -3.21431, -155.136, 0, -266.417, -467.012, -68.5775, 100, 1, 0
544.279, 922.018, -2.85922, 2.76732, 280.512, 2, 1, 35, 74.8983, -50.866, 4.95148, -3.09992, -156.33, 0, -263.279, -471.018, -71.3083, 100, 1, 0
540.988, 925.892, -2.9642, 2.64889, 282.741, 2, 1, 35, 78.1893, -54.7402, 5.05646, -2.9815, -157.745, 0, -259.988, -474.892, -74.0419, 100, 1, 0
537.549, 929.629, -3.06449, 2.52662, 284.97, 2, 1, 35, 81.6279, -58.4777, 5.15675, -2.85922, -159.352, 0, -256.549, -478.629, -76.7779, 100, 1, 0
533.968, 933.225, -3.15999, 2.40068, 287.197, 2, 1, 35, 85.2087, -62.0731, 5.25226, -2.73328, -161.124, 0, -252.968, -482.225, -79.516, 100, 1, 0
530.251, 936.673, -3.2505, 2.27129, 289.423, 2, 1, 35, 88.926, -65.5214, 5.34276, -2.60389, -163.04, 0, -249.251, -485.673, -82.2561, 100, 1, 0
526.403, 939.969, -3.33593, 2.13862, 291.649, 2, 1, 35, 92.7738, -68.8173, 5.42819, -2.47122, -165.082, 0, -245.403, -488.969, -84.9977, 100, 1, 0
522.431, 943.108, -3.41618, 2.00288, 293.874, 2, 1, 35, 96.7463, -71.9562, 5.50845, -2.33548, -167.233, 0, -241.431, -492.108, -87.7408, 100, 1, 0
518.34, 946.085, -3.49107, 1.86429, 296.098, 2, 1, 35, 100.837, -74.9336, 5.58334, -2.19689, -169.481, 0, -237.34, -495.085, -90.485, 100, 1, 0
514.137, 948.897, -3.56058, 1.72305, 298.321, 2, 1, 35, 105.04, -77.7452, 5.65284, -2.05565, -171.814, 0, -233.137, -497.897, -93.23, 100, 1, 0
509.828, 951.538, -3.62451, 1.57929, 300.544, 2, 1, 35, 109.349, -80.3869, 5.71677, -1.9119, -174.223, 0, -228.828, -500.538, -95.9756, 100, 1, 0
505.421, 954.006, -3.68285, 1.43334, 302.766, 2, 1, 35, 113.756, -82.855, 5.77511, -1.76594, -176.698, 0, -224.421, -503.006, -98.7216, 100, 1, 0
500.922, 956.297, -3.7355, 1.28531, 304.988, 2, 1, 35, 118.255, -85.1458, 5.82776, -1.61791, -179.233, 0, -219.922, -505.297, -101.468, 100, 1, 0
496.337, 958.408, -3.78237, 1.13551, 307.209, 2, 1, 35, 122.84, -87.2562, 5.87463, -1.46811, -181.822, 0, -215.337, -507.408, -104.214, 100, 1, 0
491.674, 960.335, -3.82342, 0.984101, 309.43, 2, 1, 35, 127.503, -89.1831, 5.91568, -1.3167, -184.459, 0, -210.674, -509.335, -106.959, 100, 1, 0
486.941, 962.075, -3.85856, 0.831315, 311.651, 2, 1, 35, 132.236, -90.9238, 5.95082, -1.16392, -187.139, 0, -205.941, -511.075, -109.704, 100, 1, 0
482.143, 963.627, -3.88776, 0.677429, 313.872, 2, 1, 35, 137.034, -92.4758, 5.98003, -1.01003, -189.859, 0, -201.143, -512.627, -112.448, 100, 1, 0
477.29, 964.988, -3.911, 0.522653, 316.092, 2, 1, 35, 141.887, -93.8369, 6.00326, -0.855256, -192.613, 0, -196.29, -513.988, -115.19, 100, 1, 0
472.387, 966.157, -3.92821, 0.367252, 318.312, 2, 1, 35, 146.79, -95.0052, 6.02048, -0.699854, -195.4, 0, -191.387, -515.157, -117.931, 100, 1, 0
467.443, 967.131, -3.9394, 0.211362, 320.532, 2, 1, 35, 151.734, -95.9792, 6.03167, -0.543964, -198.217, 0, -186.443, -516.131, -120.671, 100, 1, 0
462.465, 967.909, -3.94454, 0.055294, 322.752, 2, 1, 35, 156.712, -96.7575, 6.03681, -0.387896, -201.06, 0, -181.465, -516.909, -123.408, 100, 1, 0
457.461, 968.491, -3.94364, -0.100769, 324.972, 2, 1, 35, 161.716, -97.3391, 6.0359, -0.231833, -203.928, 0, -176.461, -517.491, -126.143, 100, 1, 0
452.438, 968.875, -3.93666, -0.256591, 327.193, 2, 1, 35, 166.739, -97.7231, 6.02892, -0.0760116, -206.819, 0, -171.438, -517.875, -128.876, 100, 1, 0
447.404, 969.061, -3.92368, -0.411941, 329.413, 2, 1, 35, 171.773, -97.9093, 6.01594, 0.0793388, -209.73, 0, -166.404, -518.061, -131.605, 100, 1, 0
442.366, 969.049, -3.90469, -0.566538, 331.633, 2, 1, 35, 176.811, -97.8973, 5.99695, 0.233936, -212.66, 0, -161.366, -518.049, -134.332, 100, 1, 0
437.333, 968.839, -3.87973, -0.720228, 333.853, 2, 1, 35, 181.844, -97.6872, 5.97199, 0.387625, -215.609, 0, -156.333, -517.839, -137.055, 100, 1, 0
432.312, 968.431, -3.84883, -0.872799, 336.074, 2, 1, 35, 186.865, -97.2794, 5.94109, 0.540197, -218.573, 0, -151.312, -517.431, -139.774, 100, 1, 0
427.31, 967.826, -3.81205, -1.02393, 338.295, 2, 1, 35, 191.867, -96.6746, 5.90431, 0.691329, -221.553, 0, -146.31, -516.826, -142.488, 100, 1, 0
422.336, 967.025, -3.76944, -1.17343, 340.516, 2, 1, 35, 196.842, -95.8739, 5.8617, 0.840829, -224.547, 0, -141.336, -516.025, -145.198, 100, 1, 0
417.396, 966.03, -3.72104, -1.32111, 342.737, 2, 1, 35, 201.781, -94.8785, 5.8133, 0.988507, -227.554, 0, -136.396, -515.03, -147.904, 100, 1, 0
412.498, 964.841, -3.66698, -1.46673, 344.958, 2, 1, 35, 206.679, -93.6899, 5.75925, 1.13412, -230.573, 0, -131.498, -513.841, -150.604, 100, 1, 0
407.65, 963.462, -3.60733, -1.6101, 347.18, 2, 1, 35, 211.527, -92.3101, 5.69959, 1.2775, -233.604, 0, -126.65, -512.462, -153.298, 100, 1, 0
402.859, 961.893, -3.54215, -1.75096, 349.402, 2, 1, 35, 216.318, -90.741, 5.63441, 1.41836, -236.645, 0, -121.859, -510.893, -155.987, 100, 1, 0
398.133, 960.137, -3.47155, -1.88913, 351.625, 2, 1, 35, 221.044, -88.9852, 5.56382, 1.55652, -239.696, 0, -117.133, -509.137, -158.668, 100, 1, 0
393.478, 958.197, -3.39568, -2.02439, 353.847, 2, 1, 35, 225.699, -87.0453, 5.48794, 1.69179, -242.757, 0, -112.478, -507.197, -161.344, 100, 1, 0
388.901, 956.076, -3.31459, -2.15655, 356.07, 2, 1, 35, 230.276, -84.9244, 5.40685, 1.82395, -245.827, 0, -107.901, -505.076, -164.011, 100, 1, 0
384.41, 953.777, -3.22844, -2.28539, 358.294, 2, 1, 35, 234.767, -82.6255, 5.3207, 1.95279, -248.904, 0, -103.41, -502.777, -166.671, 100, 1, 0
380.012, 951.304, -3.13736, -2.41072, 0.517303, 2, 1, 35, 239.165, -80.1524, 5.22962, 2.07812, 108.01, 0, -99.0117, -500.304, 190.677, 100, 1, 0
375.712, 948.66, -3.04146, -2.53235, 2.74133, 2, 1, 35, 243.465, -77.5086, 5.13373, 2.19975, 104.918, 0, -94.7122, -497.66, 188.034, 100, 0, 0
372.68, 945.928, -2.94092, -2.65016, 2.74133, 2, 1, 35, 246.497, -74.7765, 5.03319, 2.31755, 104.134, 0, -91.6803, -494.928, 187.753, 100, 0, 0
369.749, 943.078, -2.8434, -2.76449, 2.74133, 2, 1, 35, 249.428, -71.9265, 4.93566, 2.43188, 103.344, 0, -88.749, -492.078, 187.482, 100, 0, 0
366.915, 940.114, -2.7488, -2.87539, 2.74133, 2, 1, 35, 252.262, -68.9622, 4.84107, 2.54278, 102.548, 0, -85.9151, -489.114, 187.221, 100, 0, 0
364.176, 937.039, -2.65704, -2.9829, 2.74133, 2, 1, 35, 255.001, -65.8871, 4.74931, 2.6503, 101.746, 0, -83.1759, -486.039, 186.97, 100, 0, 0
361.528, 933.856, -2.56804, -3.08725, 2.74133, 2, 1, 35, 257.649, -62.7043, 4.6603, 2.75464, 100.937, 0, -80.5284, -482.856, 186.727, 100, 0, 0
358.97, 930.569, -2.4817, -3.18846, 2.74133, 2, 1, 35, 260.207, -59.4173, 4.57397, 2.85586, 100.121, 0, -77.97, -479.569, 186.493, 100, 0, 0
356.498, 927.181, -2.39796, -3.28658, 2.74133, 2, 1, 35, 262.679, -56.0291, 4.49022, 2.95398, 99.2993, 0, -75.4979, -476.181, 186.268, 100, 0, 0
354.11, 923.694, -2.31672, -3.38182, 2.74133, 2, 1, 35, 265.068, -52.5427, 4.40899, 3.04922, 98.4707, 0, -73.1095, -472.694, 186.051, 100, 0, 0
351.802, 920.113, -2.23793, -3.47414, 2.74133, 2, 1, 35, 267.375, -48.9611, 4.33019, 3.14154, 97.6356, 0, -70.8024, -469.113, 185.841, 100, 0, 0
349.574, 916.439, -2.16149, -3.56375, 2.74133, 2, 1, 35, 269.603, -45.2871, 4.25376, 3.23115, 96.794, 0, -68.5741, -465.439, 185.64, 100, 0, 0
347.422, 912.675, -2.08735, -3.65067, 2.74133, 2, 1, 35, 271.755, -41.5235, 4.17962, 3.31807, 95.9461, 0, -66.4221, -461.675, 185.446, 100, 0, 0
345.344, 908.825, -2.01544, -3.73493, 2.74133, 2, 1, 35, 273.833, -37.673, 4.1077, 3.40233, 95.0921, 0, -64.3444, -457.825, 185.259, 100, 0, 0
343.339, 904.89, -1.94568, -3.81666, 2.74133, 2, 1, 35, 275.839, -33.7383, 4.03794, 3.48405, 94.232, 0, -62.3385, -453.89, 185.079, 100, 0, 0
341.402, 900.873, -1.87801, -3.89593, 2.74133, 2, 1, 35, 277.775, -29.7219, 3.97028, 3.56333, 93.3661, 0, -60.4024, -449.873, 184.906, 100, 0, 0
339.534, 896.778, -1.81238, -3.97289, 2.74133, 2, 1, 35, 279.643, -25.6262, 3.90464, 3.64028, 92.4946, 0, -58.534, -445.778, 184.739, 100, 0, 0
337.731, 892.605, -1.74871, -4.04747, 2.74133, 2, 1, 35, 281.446, -21.4535, 3.84098, 3.71487, 91.6177, 0, -56.7312, -441.605, 184.579, 100, 0, 0
335.992, 888.358, -1.68696, -4.11988, 2.74133, 2, 1, 35, 283.185, -17.2062, 3.77922, 3.78728, 90.7357, 0, -54.9921, -437.358, 184.425, 100, 0, 0
334.315, 884.038, -1.62705, -4.19012, 2.74133, 2, 1, 35, 284.862, -12.8865, 3.71932, 3.85752, 89.8488, 0, -53.3147, -433.038, 184.277, 100, 0, 0
332.697, 879.648, -1.56895, -4.25825, 2.74133, 2, 1, 35, 286.48, -8.49652, 3.66121, 3.92565, 88.9575, 0, -51.6972, -428.648, 184.136, 100, 0, 0
331.138, 875.19, -1.51258, -4.32428, 2.74133, 2, 1, 35, 288.039, -4.03851, 3.60485, 3.99168, 88.0619, 0, -50.1379, -424.19, 184, 100, 0, 0
329.635, 870.666, -1.45791, -4.38833, 2.74133, 2, 1, 35, 289.542, 0.485535, 3.55017, 4.05573, 87.1626, 0, -48.6349, -419.666, 183.869, 100, 0, 0
328.187, 866.078, -1.40488, -4.45045, 2.74133, 2, 1, 35, 290.991, 5.07361, 3.49714, 4.11785, 86.2598, 0, -47.1866, -415.078, 183.744, 100, 0, 0
326.791, 861.428, -1.35344, -4.51077, 2.74133, 2, 1, 35, 292.386, 9.72388, 3.4457, 4.17817, 85.3539, 0, -45.7913, -410.428, 183.625, 100, 0, 0
325.447, 856.717, -1.30354, -4.56928, 2.74133, 2, 1, 35, 293.73, 14.4345, 3.3958, 4.23668, 84.4453, 0, -44.4474, -405.717, 183.511, 100, 0, 0
324.153, 851.948, -1.25514, -4.62598, 2.74133, 2, 1, 35, 295.024, 19.2036, 3.3474, 4.29338, 83.5344, 0, -43.1535, -400.948, 183.402, 100, -1, 0
324.214, 847.156, -1.20819, -4.68098, 0.246161, 2, 1, 35, 294.963, 23.9952, 3.30045, 4.34837, 85.1031, 0, -43.2139, -396.156, 185.979, 100, -1, 0
324.32, 842.252, -1.17111, -4.73456, 357.738, 2, 1, 35, 294.857, 28.8994, 3.26338, 4.40196, -273.335, 0, -43.3197, -391.252, -171.42, 100, -1, 0
324.459, 837.237, -1.14365, -4.78636, 355.216, 2, 1, 35, 294.719, 33.9149, 3.23591, 4.45375, -271.78, 0, -43.4586, -386.237, -168.796, 100, -1, 0
324.618, 832.111, -1.12553, -4.83607, 352.68, 2, 1, 35, 294.559, 39.0405, 3.21779, 4.50346, -270.23, 0, -43.6184, -381.111, -166.151, 100, -1, 0
324.787, 826.877, -1.11648, -4.8834, 350.131, 2, 1, 35, 294.39, 44.2744, 3.20874, 4.5508, -268.684, 0, -43.7871, -375.877, -163.486, 100, -1, 0
324.953, 821.537, -1.11623, -4.92801, 347.568, 2, 1, 35, 294.224, 49.6144, 3.20849, 4.59541, -267.14, 0, -43.9528, -370.537, -160.803, 100, -1, 0
325.104, 816.094, -1.12451, -4.96962, 344.992, 2, 1, 35, 294.073, 55.0575, 3.21677, 4.63702, -265.597, 0, -44.1036, -365.094, -158.104, 100, -1, 0
325.228, 810.551, -1.14101, -5.00791, 342.404, 2, 1, 35, 293.949, 60.6006, 3.23327, 4.67531, -264.053, 0, -44.2281, -359.551, -155.391, 100, -1, 0
325.315, 804.911, -1.16545, -5.04257, 339.803, 2, 1, 35, 293.862, 66.2402, 3.25771, 4.70997, -262.506, 0, -44.3148, -353.911, -152.666, 100, -1, 0
325.353, 799.18, -1.19745, -5.07335, 337.191, 2, 1, 35, 293.824, 71.9718, 3.28971, 4.74074, -260.954, 0, -44.3527, -348.18, -149.931, 100, -1, 0
325.331, 793.361, -1.23671, -5.1, 334.568, 2, 1, 35, 293.846, 77.7908, 3.32898, 4.7674, -259.396, 0, -44.3311, -342.361, -147.19, 100, 0, 0
324.009, 788.08, -1.28291, -5.12219, 334.568, 2, 1, 35, 295.169, 83.0714, 3.37518, 4.78958, -260.286, 0, -43.0085, -337.08, -147.297, 100, 0, 0
322.64, 782.777, -1.32773, -5.1437, 334.568, 2, 1, 35, 296.537, 88.3741, 3.41999, 4.8111, -261.163, 0, -41.6398, -331.777, -147.414, 100, 0, 0
321.226, 777.453, -1.37119, -5.16458, 334.568, 2, 1, 35, 297.951, 93.6984, 3.46346, 4.83198, -262.025, 0, -40.2262, -326.453, -147.543, 100, 0, 0
319.769, 772.108, -1.41336, -5.18483, 334.568, 2, 1, 35, 299.408, 99.0436, 3.50562, 4.85222, -262.872, 0, -38.7692, -321.108, -147.683, 100, 0, 0
318.27, 766.742, -1.45426, -5.20447, 334.568, 2, 1, 35, 300.907, 104.409, 3.54652, 4.87186, -263.704, 0, -37.27, -315.742, -147.836, 100, 0, 0
316.73, 761.357, -1.49393, -5.22352, 334.568, 2, 1, 35, 302.447, 109.794, 3.58619, 4.89091, -264.52, 0, -35.7299, -310.357, -148, 100, 0, 0
315.15, 755.953, -1.53241, -5.242, 334.568, 2, 1, 35, 304.027, 115.198, 3.62468, 4.90939, -265.32, 0, -34.1501, -304.953, -148.178, 100, 0, 0
313.532, 750.531, -1.56974, -5.25992, 334.568, 2, 1, 35, 305.645, 120.621, 3.662, 4.92732, -266.104, 0, -32.5318, -299.531, -148.369, 100, 0, 0
311.876, 745.09, -1.60595, -5.27731, 334.568, 2, 1, 35, 307.301, 126.061, 3.69821, 4.94471, -266.872, 0, -30.8762, -294.09, -148.574, 100, 0, 0
310.184, 739.632, -1.64107, -5.29418, 334.568, 2, 1, 35, 308.993, 131.519, 3.73333, 4.96157, -267.624, 0, -29.1844, -288.632, -148.794, 100, 0, 0
308.457, 734.157, -1.67514, -5.31053, 334.568, 2, 1, 35, 310.72, 136.994, 3.7674, 4.97793, -268.36, 0, -27.4575, -283.157, -149.029, 100, 0, 0
306.696, 728.666, -1.70818, -5.3264, 334.568, 2, 1, 35, 312.481, 142.485, 3.80045, 4.9938, -269.08, 0, -25.6965, -277.666, -149.28, 100, 0, 0
304.902, 723.159, -1.74024, -5.3418, 334.568, 2, 1, 35, 314.275, 147.992, 3.8325, 5.00919, -269.784, 0, -23.9024, -272.159, -149.549, 100, 0, 0
303.076, 717.637, -1.77133, -5.35673, 334.568, 2, 1, 35, 316.101, 153.515, 3.86359, 5.02413, -270.471, 0, -22.0763, -266.637, -149.835, 100, 0, 0
301.219, 712.1, -1.80149, -5.37121, 334.568, 2, 1, 35, 317.958, 159.052, 3.89375, 5.03861, -271.143, 0, -20.2191, -261.1, -150.14, 100, 0, 0
299.332, 706.548, -1.83075, -5.38526, 334.568, 2, 1, 35, -115.337, -328.148, 4.45808, 8.41136, -135.202, 21, -18.3317, -255.548, -150.465, 100, 0, 0
297.415, 700.982, -1.85912, -5.39889, 334.568, 2, 1, 35, -110.66, -319.406, 4.53666, 8.47907, -135.459, 21, -16.4151, -249.982, -150.811, 100, 0, 0
295.47, 695.402, -1.88665, -5.4121, 334.568, 2, 1, 35, -105.905, -310.597, 4.61288, 8.54476, -135.74, 21, -14.4701, -244.402, -151.179, 100, 0, 0
293.498, 689.81, -1.91335, -5.42493, 334.568, 2, 1, 35, -101.073, -301.723, 4.68682, 8.60847, -136.048, 21, -12.4976, -238.81, -151.572, 100, 0, 0
291.498, 684.204, -1.93925, -5.43736, 334.568, 2, 1, 35, -96.1672, -292.784, 4.75853, 8.67028, -136.385, 21, -10.4983, -233.204, -151.99, 100, 0, 0
289.473, 678.586, -1.96437, -5.44943, 334.568, 2, 1, 35, -91.1898, -283.784, 4.8281, 8.73023, -136.754, 21, -8.47321, -227.586, -152.436, 100, 0, 0
287.423, 672.956, -1.98874, -5.46113, 334.568, 2, 1, 35, -86.1428, -274.724, 4.89558, 8.78838, -137.158, 21, -6.42294, -221.956, -152.91, 100, 0, 0
285.348, 667.314, -2.01238, -5.47248, 334.568, 2, 1, 35, -81.0284, -265.606, 4.96103, 8.84478, -137.602, 21, -4.34833, -216.314, -153.416, 100, 0, 0
283.25, 661.661, -2.03531, -5.48349, 334.568, 2, 1, 35, -75.8484, -256.431, 5.02452, 8.8995, -138.09, 21, -2.25006, -210.661, -153.956, 100, 0, 0
281.129, 655.997, -2.05755, -5.49417, 334.568, 2, 1, 35, -70.605, -247.201, 5.0861, 8.95257, -138.627, 21, -0.128876, -204.997, -154.532, 100, 0, 0
278.985, 650.322, -2.07912, -5.50453, 334.568, 2, 1, 35, -65.3, -237.919, 5.14584, 9.00405, -139.22, 21, 2.01456, -199.322, -155.147, 100, 0, 0
276.82, 644.637, -2.10005, -5.51458, 334.568, 2, 1, 35, -59.9353, -228.585, 5.20379, 9.05399, -139.875, 21, 4.17957, -193.637, -155.804, 100, 1, 0
273.281, 639.545, -2.12035, -5.52433, 337.398, 2, 1, 35, -53.1593, -219.804, 5.25999, 9.10242, -143.802, 21, 7.71887, -188.545, -159.742, 100, 1, 0
269.7, 634.373, -2.13131, -5.53769, 340.233, 2, 1, 35, -46.3054, -210.904, 5.30578, 9.15332, -147.85, 21, 11.3001, -183.373, -163.759, 100, 1, 0
266.09, 629.115, -2.13297, -5.55414, 343.073, 2, 1, 35, -39.3876, -201.881, 5.34123, 9.20617, -152.033, 21, 14.9104, -178.115, -167.858, 100, 1, 0
262.463, 623.767, -2.12546, -5.57313, 345.918, 2, 1, 35, -32.42, -192.732, 5.36649, 9.26047, -156.369, 21, 18.5367, -172.767, -172.042, 100, 1, 0
258.834, 618.327, -2.10888, -5.59408, 348.767, 2, 1, 35, -25.4165, -183.455, 5.3817, 9.31568, -160.879, 21, 22.1662, -167.327, -176.313, 100, 1, 0
255.214, 612.791, -2.08341, -5.61654, 351.62, 2, 1, 35, -18.3911, -174.048, 5.38708, 9.37136, -165.588, 21, 25.7858, -161.791, -180.675, 100, 1, 0
251.617, 607.158, -2.0492, -5.63999, 354.475, 2, 1, 35, -11.3577, -164.511, 5.38277, 9.42703, -170.526, 21, 29.3825, -156.158, -185.132, 100, 1, 0
248.056, 601.426, -2.0064, -5.66391, 357.334, 2, 1, 35, -4.32996, -154.842, 5.36898, 9.48222, -175.732, 21, 32.9436, -150.426, -189.687, 100, 1, 0
244.544, 595.594, -1.95524, -5.68777, 0.19397, 2, 1, 35, 2.67838, -145.043, 5.34596, 9.5364, 178.748, 21, 36.4564, -144.594, 165.655, 100, 1, 0
241.092, 589.664, -1.89593, -5.71115, 3.05509, 2, 1, 35, 9.65399, -135.115, 5.31395, 9.58919, 172.858, 21, 39.9083, -138.664, 160.889, 100, 1, 0
237.713, 583.636, -1.8287, -5.73353, 5.91636, 2, 1, 35, 16.5837, -125.06, 5.27321, 9.6401, 166.53, 21, 43.2869, -132.636, 156.009, 100, 1, 0
234.42, 577.512, -1.75385, -5.75447, 8.77691, 2, 1, 35, 23.4546, -114.88, 5.22404, 9.68872, 159.684, 21, 46.5804, -126.512, 151.01, 100, 1, 0
231.223, 571.295, -1.67163, -5.77354, 11.6359, 2, 1, 35, 30.2542, -104.579, 5.16672, 9.73463, 152.229, 21, 49.7768, -120.295, 145.885, 100, 1, 0
228.135, 564.987, -1.58236, -5.79038, 14.4924, 2, 1, 35, 36.9704, -94.1609, 5.10164, 9.77751, 144.071, 21, 52.8649, -113.987, 140.627, 100, 1, 0
225.166, 558.593, -1.48634, -5.80452, 17.3455, 2, 1, 35, 43.5915, -83.6306, 5.02907, 9.81691, 135.124, 21, 55.8336, -107.593, 135.228, 100, 1, 0
222.327, 552.118, -1.38391, -5.81551, 20.1944, 2, 1, 35, 50.1061, -72.9936, 4.94937, 9.85241, 125.338, 21, 58.6725, -101.118, 129.682, 100, 1, 0
219.629, 545.567, -1.27542, -5.8231, 23.038, 2, 1, 35, 56.5035, -62.2557, 4.86292, 9.88376, 114.735, 21, 61.3715, -94.5665, 123.979, 100, 1, 0
217.079, 538.944, -1.16124, -5.82691, 25.8756, 2, 1, 35, 62.7735, -51.4235, 4.77015, 9.91062, 103.448, 21, 63.921, -87.9443, 118.113, 100, 1, 0
214.688, 532.258, -1.04174, -5.82664, 28.7062, 2, 1, 35, 68.9064, -40.5041, 4.67142, 9.93271, 91.7414, 21, 66.3119, -81.258, 112.077, 100, 1, 0
211.605, 526.066, -1.75872, -5.32739, 31.4413, 2, 1, 35, 76.6499, -30.5847, 6.24996, 8.96056, 80.3116, 19, 69.3947, -75.0662, 105.807, 100, 1, 0
208.753, 519.796, -1.60476, -5.33311, 34.1638, 2, 1, 35, 84.1266, -20.5319, 6.0903, 9.00215, 69.5517, 19, 72.2472, -68.7959, 99.4345, 100, 1, 0
206.106, 513.473, -1.44768, -5.33362, 36.873, 2, 1, 35, 91.3921, -10.3909, 5.92769, 9.03746, 59.6134, 19, 74.8941, -62.4733, 92.9603, 100, 1, 0
203.67, 507.107, -1.28784, -5.32878, 39.5686, 2, 1, 35, 98.4415, -0.17099, 5.76245, 9.06638, 50.5309, 19, 77.3305, -56.1066, 86.3939, 100, 1, 0
201.448, 500.704, -1.12563, -5.31847, 42.2499, 2, 1, 35, 105.271, 10.1183, 5.59504, 9.08881, 42.2599, 19, 79.5519, -49.7043, 79.7474, 100, 1, 0
199.446, 494.275, -0.961439, -5.30251, 44.9166, 2, 1, 35, 111.875, 20.467, 5.42577, 9.10462, 34.7161, 19, 81.5544, -43.2753, 73.0352, 100, 1, 0
197.665, 487.828, -0.795612, -5.28082, 47.5683, 2, 1, 35, 118.253, 30.8653, 5.25502, 9.11374, 27.8033, 19, 83.3347, -36.8284, 66.274, 100, 1, 0
196.11, 481.373, -0.628559, -5.25327, 50.2046, 2, 1, 35, 124.401, 41.3033, 5.08322, 9.11607, 21.4284, 19, 84.8903, -30.3728, 59.482, 100, 1, 0
194.781, 474.918, -0.460655, -5.21985, 52.8252, 2, 1, 35, 130.318, 51.7707, 4.91068, 9.11164, 15.5085, 19, 86.2191, -23.9175, 52.679, 100, 1, 0
193.68, 468.472, -0.292269, -5.18048, 55.43, 2, 1, 35, 136.001, 62.2576, 4.7378, 9.10039, 9.97299, 19, 87.3195, -17.4717, 45.8849, 100, 1, 0
192.809, 462.045, -0.123753, -5.13512, 58.0186, 2, 1, 35, 141.451, 72.7539, 4.56492, 9.08231, 4.76275, 19, 88.1907, -11.0447, 39.1197, 100, 1, 0
192.168, 455.646, 0.0445025, -5.08382, 60.591, 2, 1, 35, 146.666, 83.2496, 4.39247, 9.05746, -0.170757, 19, 88.8323, -4.64557, 32.4026, 100, 1, 0
191.755, 449.283, 0.212165, -5.02656, 63.147, 2, 1, 35, 151.649, 93.7347, 4.2207, 9.02587, -4.8674, 19, 89.2445, 1.71661, 25.7511, 100, 1, 0
191.572, 442.967, 0.378884, -4.96339, 65.6865, 2, 1, 35, 156.398, 104.2, 4.05003, 8.98759, -9.35989, 19, 89.4281, 8.03271, 19.1808, 100, 1, 0
191.616, 436.706, 0.544315, -4.89435, 68.2096, 2, 1, 35, 160.916, 114.634, 3.88074, 8.9427, -13.6751, 19, 89.3842, 14.2939, 12.7049, 100, 1, 0
191.885, 430.509, 0.708114, -4.81954, 70.7162, 2, 1, 35, 165.205, 125.029, 3.71322, 8.89131, -17.8352, 19, 89.1145, 20.4915, 6.33405, 100, 1, 0
192.379, 424.383, 0.869989, -4.73902, 73.2063, 2, 1, 35, 170.405, 134.403, 3.54387, 8.82918, -21.4702, 19, 88.6213, 26.6167, 0.0764542, 100, 1, 0
193.093, 418.339, 1.02961, -4.65288, 75.6802, 2, 1, 35, 173.049, 145.599, 3.32968, 8.71708, -25.7567, 19, 87.9072, 32.6613, -6.06234, 100, 1, 0
194.025, 412.383, 1.1867, -4.56128, 78.1378, 2, 1, 35, 177.722, 154.785, 3.15016, 8.62528, -29.1917, 19, 86.9753, 38.6169, -12.079, 100, 1, 0
195.171, 406.524, 1.34095, -4.46432, 80.5795, 2, 1, 35, 179.874, 165.777, 2.95461, 8.51669, -33.244, 19, 85.8289, 44.4757, -17.9722, 100, 1, 0
